GEO_id,GEO_id2,GEO_displaylabel,NAICS_id,NAICS_display-label,YEAR_id,RCPTOTI,ESTAB,ECTGE20,EMP,PAYANN,EMPAVPW,HOURS,PAYANPW,CSTMTOT,RCPTOT,VALADD,CEXTOT
0400000US36,36,New York,31-33,Manufacturing,2012,2,16475,3908,426621,22073336,285846,554574,11653376,73355413,148879931,75702273,9650920
0500000US36001,36001,"Albany County, New York",31-33,Manufacturing,2012,2,231,71,7327,423530,4773,9578,224967,1989592,3547362,1576582,D
0500000US36003,36003,"Allegany County, New York",31-33,Manufacturing,2012,2,46,13,2433,108791,1703,2998,62062,597850,841770,247623,D
0500000US36005,36005,"Bronx County, New York",31-33,Manufacturing,2012,5,323,72,6197,251477,4414,8133,154581,763247,1477909,715706,26411
0500000US36007,36007,"Broome County, New York",31-33,Manufacturing,2012,1,173,67,7718,403146,4796,9876,180853,1012265,2200835,1192062,70233
0500000US36009,36009,"Cattaraugus County, New York",31-33,Manufacturing,2012,8,74,27,4669,286051,3425,6786,143193,720943,1558645,794067,35132
0500000US36011,36011,"Cayuga County, New York",31-33,Manufacturing,2012,5,88,23,3143,155125,2144,4237,92685,655096,1065669,416296,60671
0500000US36013,36013,"Chautauqua County, New York",31-33,Manufacturing,2012,0,197,72,9474,428628,7018,13894,275178,3011786,5107494,2092575,86584
0500000US36015,36015,"Chemung County, New York",31-33,Manufacturing,2012,1,85,38,5495,278802,3885,7530,171858,532623,1246970,691681,49926
0500000US36017,36017,"Chenango County, New York",31-33,Manufacturing,2012,1,74,24,3443,165319,2123,4082,88326,876794,1661388,779061,130543
0500000US36019,36019,"Clinton County, New York",31-33,Manufacturing,2012,3,78,27,3161,138527,2444,4535,95074,422757,1279423,855509,18845
0500000US36021,36021,"Columbia County, New York",31-33,Manufacturing,2012,1,73,17,1290,53676,952,1934,30840,231128,462642,232627,8028
0500000US36023,36023,"Cortland County, New York",31-33,Manufacturing,2012,1,66,29,3163,146455,2119,3802,80862,299345,711373,412126,24064
0500000US36025,36025,"Delaware County, New York",31-33,Manufacturing,2012,3,36,19,3593,195675,2478,5443,119456,604311,1557247,957830,34742
0500000US36027,36027,"Dutchess County, New York",31-33,Manufacturing,2012,0,198,43,8544,668241,3448,7442,161229,1179974,2481946,1249060,D
0500000US36029,36029,"Erie County, New York",31-33,Manufacturing,2012,2,1008,338,42606,2250189,28354,54804,1275395,7237396,15835448,8566330,558784
0500000US36031,36031,"Essex County, New York",31-33,Manufacturing,2012,0,28,3,782,56563,619,1319,45133,D,213119,D,D
0500000US36033,36033,"Franklin County, New York",31-33,Manufacturing,2012,5,28,5,460,19858,369,650,13131,107240,250230,144009,5905
0500000US36035,36035,"Fulton County, New York",31-33,Manufacturing,2012,0,71,19,1724,66253,1258,2539,39738,373130,712203,338210,95883
0500000US36037,36037,"Genesee County, New York",31-33,Manufacturing,2012,1,95,26,2632,125802,1782,3320,68127,647827,982987,337541,24775
0500000US36039,36039,"Greene County, New York",31-33,Manufacturing,2012,0,29,5,735,D,529,1126,D,107553,339770,230267,D
0500000US36041,36041,"Hamilton County, New York",31-33,Manufacturing,2012,9,3,0,8,D,4,7,D,D,D,D,D
0500000US36043,36043,"Herkimer County, New York",31-33,Manufacturing,2012,7,60,19,2561,119415,2147,4314,85986,270863,666152,408823,29677
0500000US36045,36045,"Jefferson County, New York",31-33,Manufacturing,2012,0,66,20,2247,102552,1462,2772,50600,355667,770537,411687,22079
0500000US36047,36047,"Kings County, New York",31-33,Manufacturing,2012,4,1756,200,18296,730979,13400,24132,417003,1944894,3644086,1700095,88471
0500000US36049,36049,"Lewis County, New York",31-33,Manufacturing,2012,1,25,13,1371,58076,1072,2023,40311,390531,532658,146931,17873
0500000US36051,36051,"Livingston County, New York",31-33,Manufacturing,2012,1,55,24,2106,91103,1713,3547,61997,438096,635936,201637,12841
0500000US36053,36053,"Madison County, New York",31-33,Manufacturing,2012,2,58,17,2407,109173,1858,3694,68663,528199,885470,357683,12677
0500000US36055,36055,"Monroe County, New York",31-33,Manufacturing,2012,1,887,310,38958,2315477,23966,47068,1103115,7107307,14610337,7531723,396618
0500000US36057,36057,"Montgomery County, New York",31-33,Manufacturing,2012,2,74,27,3578,134270,2511,5003,84070,476865,839048,361114,19286
0500000US36059,36059,"Nassau County, New York",31-33,Manufacturing,2012,2,1043,183,16580,893692,10730,20432,456313,2055006,5196698,3155315,D
0500000US36061,36061,"New York County, New York",31-33,Manufacturing,2012,3,2063,260,21220,899083,13685,23968,449561,2353347,4970920,2586769,90315
0500000US36063,36063,"Niagara County, New York",31-33,Manufacturing,2012,0,273,88,7987,463054,5648,11959,297820,1651018,3134915,1487734,133015
0500000US36065,36065,"Oneida County, New York",31-33,Manufacturing,2012,1,236,79,9807,461991,6232,12002,233300,2197908,3481298,1311440,102999
0500000US36067,36067,"Onondaga County, New York",31-33,Manufacturing,2012,1,436,169,18565,1034645,11487,22235,465904,3549372,7575967,4123609,214848
0500000US36069,36069,"Ontario County, New York",31-33,Manufacturing,2012,4,167,68,6718,332358,4815,9876,189078,1283097,2670997,1412806,58060
0500000US36071,36071,"Orange County, New York",31-33,Manufacturing,2012,3,318,84,7105,336941,4897,9484,193772,1376651,2592425,1235819,77561
0500000US36073,36073,"Orleans County, New York",31-33,Manufacturing,2012,1,36,16,2026,96452,1582,3300,51159,517099,764560,246249,16510
0500000US36075,36075,"Oswego County, New York",31-33,Manufacturing,2012,0,85,21,2669,139583,1992,4108,89610,2017044,2131142,107574,166012
0500000US36077,36077,"Otsego County, New York",31-33,Manufacturing,2012,1,58,10,877,37708,618,1246,20655,66095,203757,138558,11960
0500000US36079,36079,"Putnam County, New York",31-33,Manufacturing,2012,2,87,16,1478,74260,1051,2121,44122,117960,308619,185847,D
0500000US36081,36081,"Queens County, New York",31-33,Manufacturing,2012,3,1294,246,22240,972468,15743,29049,572983,2142160,4438082,2305557,95842
0500000US36083,36083,"Rensselaer County, New York",31-33,Manufacturing,2012,2,95,29,3383,176189,2385,4354,99774,405558,D,394370,D
0500000US36085,36085,"Richmond County, New York",31-33,Manufacturing,2012,1,136,10,999,44813,723,1307,33675,127749,285325,157631,11073
0500000US36087,36087,"Rockland County, New York",31-33,Manufacturing,2012,7,251,56,8416,601255,5092,10036,271966,3346910,9613228,6286662,110913
0500000US36089,36089,"St. Lawrence County, New York",31-33,Manufacturing,2012,2,77,19,2639,149616,2049,4383,95226,1295774,1302898,5922,39477
0500000US36091,36091,"Saratoga County, New York",31-33,Manufacturing,2012,4,138,43,5259,331558,3933,7449,221414,1016966,1977414,953176,D
0500000US36093,36093,"Schenectady County, New York",31-33,Manufacturing,2012,6,110,39,4490,282988,3088,5746,179830,899460,1709342,832553,D
0500000US36095,36095,"Schoharie County, New York",31-33,Manufacturing,2012,5,21,4,239,9495,183,346,5910,18041,D,18631,D
0500000US36097,36097,"Schuyler County, New York",31-33,Manufacturing,2012,2,35,6,574,30366,413,837,21817,84050,D,123919,12740
0500000US36099,36099,"Seneca County, New York",31-33,Manufacturing,2012,0,40,11,1318,68812,826,1615,36492,334693,674190,347018,13947
0500000US36101,36101,"Steuben County, New York",31-33,Manufacturing,2012,4,77,25,4314,212940,3243,6853,143314,719460,1236991,517578,92041
0500000US36103,36103,"Suffolk County, New York",31-33,Manufacturing,2012,3,2067,530,51967,2800458,33661,65662,1282282,6738602,15887385,9169231,428752
0500000US36105,36105,"Sullivan County, New York",31-33,Manufacturing,2012,3,51,9,1224,40980,1077,1991,31180,239302,354034,115632,18512
0500000US36107,36107,"Tioga County, New York",31-33,Manufacturing,2012,1,44,7,1228,48574,917,1602,28982,262455,438230,178986,10751
0500000US36109,36109,"Tompkins County, New York",31-33,Manufacturing,2012,1,93,19,2766,150424,1935,3979,83408,386943,861091,464191,24426
0500000US36111,36111,"Ulster County, New York",31-33,Manufacturing,2012,3,170,44,3518,170233,2353,4595,90454,481724,D,494915,29157
0500000US36113,36113,"Warren County, New York",31-33,Manufacturing,2012,3,76,18,3767,206413,2320,4720,88564,505888,928859,423452,21976
0500000US36115,36115,"Washington County, New York",31-33,Manufacturing,2012,0,87,31,2942,152296,2188,4657,97660,466309,1206239,749621,29855
0500000US36117,36117,"Wayne County, New York",31-33,Manufacturing,2012,3,137,46,5702,241833,4197,8945,144163,894414,1656757,763256,39389
0500000US36119,36119,"Westchester County, New York",31-33,Manufacturing,2012,2,601,125,11776,584915,8166,15592,313833,2372863,4492932,2126592,81386
0500000US36121,36121,"Wyoming County, New York",31-33,Manufacturing,2012,0,44,17,1878,76324,1309,2551,42748,254309,473744,225464,14701
0500000US36123,36123,"Yates County, New York",31-33,Manufacturing,2012,0,44,12,836,33338,549,986,20372,94962,188491,88050,2249
E600000US3600028640,3600028640,"Geneva city, New York",31-33,Manufacturing,2012,6,16,3,765,36050,581,1172,23168,143181,396417,253984,D
E600000US3600051000,3600051000,"New York city, New York",31-33,Manufacturing,2012,4,5572,788,68953,2898820,47966,86589,1627803,7331397,14816322,7465758,312112
E600000US3600065233,3600065233,"Saranac Lake village, New York",31-33,Manufacturing,2012,9,3,0,b,D,D,D,D,1718,6118,D,D
E600000US3600101000,3600101000,"Albany city, New York",31-33,Manufacturing,2012,1,63,21,1500,67471,939,1854,35362,417203,684840,275722,D
E600000US3600106354,3600106354,"Bethlehem town, New York",31-33,Manufacturing,2012,5,17,3,903,59943,691,1458,41717,D,D,D,D
E600000US3600116694,3600116694,"Coeymans town (balance), New York",31-33,Manufacturing,2012,0,3,1,37,975,21,37,D,733,D,D,D
E600000US3600116749,3600116749,"Cohoes city, New York",31-33,Manufacturing,2012,1,14,4,442,42728,251,523,12370,64518,D,69316,D
E600000US3600117332,3600117332,"Colonie village, New York",31-33,Manufacturing,2012,8,10,1,89,2789,48,87,1318,4960,12842,7877,D
E600000US3600117343,3600117343,"Colonie town (balance), New York",31-33,Manufacturing,2012,1,60,18,2162,115932,1251,2603,50304,382256,791827,404491,D
E600000US3600130521,3600130521,"Green Island village, New York",31-33,Manufacturing,2012,0,13,9,670,33494,490,961,20902,95206,253581,159841,D
E600000US3600131104,3600131104,"Guilderland town, New York",31-33,Manufacturing,2012,1,19,5,271,10034,209,357,7072,36582,73279,34396,D
E600000US3600146536,3600146536,"Menands village, New York",31-33,Manufacturing,2012,6,3,1,36,D,D,D,D,D,D,D,D
E600000US3600150672,3600150672,"New Scotland town (balance), New York",31-33,Manufacturing,2012,0,4,3,326,D,270,520,D,D,D,D,D
E600000US3600161181,3600161181,"Rensselaerville town, New York",31-33,Manufacturing,2012,6,3,0,15,591,12,D,433,D,3949,D,D
E600000US3600178674,3600178674,"Watervliet city, New York",31-33,Manufacturing,2012,0,12,2,258,15273,179,320,9037,41696,99805,58550,D
E600000US3600179851,3600179851,"Westerlo town, New York",31-33,Manufacturing,2012,0,4,1,c,D,D,D,D,D,D,D,D
E600000US3600301198,3600301198,"Alfred village, New York",31-33,Manufacturing,2012,1,3,0,b,1083,D,D,D,D,D,D,D
E600000US3600319367,3600319367,"Cuba town, New York",31-33,Manufacturing,2012,0,5,2,242,9707,D,D,D,D,D,D,D
E600000US3600379092,3600379092,"Wellsville village, New York",31-33,Manufacturing,2012,5,10,5,1455,70684,945,1560,37351,231372,D,116098,D
E600000US3600379103,3600379103,"Wellsville town (balance), New York",31-33,Manufacturing,2012,9,3,2,132,6437,84,170,3120,D,D,15622,D
E600000US3600398003,3600398003,"Balance of Allegany County, New York",31-33,Manufacturing,2012,0,24,4,576,20880,471,863,15204,D,207719,D,10224
E600000US3600706607,3600706607,"Binghamton city, New York",31-33,Manufacturing,2012,0,49,14,1261,55494,875,1826,30135,176722,603410,426002,D
E600000US3600715110,3600715110,"Chenango town, New York",31-33,Manufacturing,2012,3,8,4,168,4970,133,231,2951,12293,D,12502,D
E600000US3600717046,3600717046,"Colesville town, New York",31-33,Manufacturing,2012,6,3,0,27,976,D,38,562,1321,5105,3770,D
E600000US3600717772,3600717772,"Conklin town, New York",31-33,Manufacturing,2012,0,13,9,715,49779,455,858,29423,142657,280447,134320,D
E600000US3600724515,3600724515,"Endicott village, New York",31-33,Manufacturing,2012,9,12,4,1286,55661,871,1753,D,D,D,132735,D
E600000US3600725604,3600725604,"Fenton town, New York",31-33,Manufacturing,2012,0,5,1,c,D,D,D,D,D,D,D,D
E600000US3600738748,3600738748,"Johnson City village, New York",31-33,Manufacturing,2012,1,8,3,111,6442,74,154,2376,19569,D,13732,D
E600000US3600739837,3600739837,"Kirkwood town, New York",31-33,Manufacturing,2012,0,14,6,908,29346,768,1621,24268,103851,167961,68088,D
E600000US3600744611,3600744611,"Maine town, New York",31-33,Manufacturing,2012,0,3,1,56,1959,40,92,1117,3956,D,425,D
E600000US3600775319,3600775319,"Triangle town, New York",31-33,Manufacturing,2012,9,3,1,39,D,D,D,D,D,D,D,D
E600000US3600776056,3600776056,"Union town (balance), New York",31-33,Manufacturing,2012,0,28,12,2169,154648,884,1783,36721,308827,593035,291625,D
E600000US3600777255,3600777255,"Vestal town, New York",31-33,Manufacturing,2012,0,13,5,507,24718,333,763,13139,74537,D,61718,D
E600000US3600798007,3600798007,"Balance of Broome County, New York",31-33,Manufacturing,2012,1,5,3,103,2920,79,D,1867,7887,D,6224,D
E600000US3600901297,3600901297,"Allegany town, New York",31-33,Manufacturing,2012,2,5,2,111,3448,82,158,2349,7164,14228,7246,D
E600000US3600927342,3600927342,"Franklinville town, New York",31-33,Manufacturing,2012,0,3,2,b,D,D,D,D,D,D,D,D
E600000US3600954716,3600954716,"Olean city, New York",31-33,Manufacturing,2012,9,15,8,3230,228967,2331,4816,109250,593601,D,593197,27475
E600000US3600959509,3600959509,"Portville town, New York",31-33,Manufacturing,2012,1,6,2,120,7686,88,177,4060,6496,D,14112,D
E600000US3600960587,3600960587,"Randolph town, New York",31-33,Manufacturing,2012,6,5,2,95,3068,66,109,1702,5099,D,5896,97
E600000US3600964749,3600964749,"Salamanca city, New York",31-33,Manufacturing,2012,6,10,2,174,6765,142,249,3974,20749,D,21452,688
E600000US3600984055,3600984055,"Yorkshire town, New York",31-33,Manufacturing,2012,5,3,0,13,431,13,D,431,D,D,D,D
E600000US3600998009,3600998009,"Balance of Cattaraugus County, New York",31-33,Manufacturing,2012,3,25,8,748,30105,586,1038,18815,70375,D,137517,D
E600000US3601103078,3601103078,"Auburn city, New York",31-33,Manufacturing,2012,5,49,15,2185,115084,1457,2861,65922,561286,857965,304925,D
E600000US3601103166,3601103166,"Aurelius town, New York",31-33,Manufacturing,2012,1,3,0,27,D,D,33,D,D,2874,D,196
E600000US3601110297,3601110297,"Brutus town, New York",31-33,Manufacturing,2012,1,5,2,116,5617,75,160,3276,11214,D,18960,D
E600000US3601148307,3601148307,"Moravia town, New York",31-33,Manufacturing,2012,9,8,1,128,4245,109,D,3451,14237,D,12753,D
E600000US3601155871,3601155871,"Owasco town, New York",31-33,Manufacturing,2012,9,3,0,a,D,D,D,D,D,D,D,D
E600000US3601166443,3601166443,"Sennett town, New York",31-33,Manufacturing,2012,0,4,2,e,D,D,D,D,D,D,D,D
E600000US3601198011,3601198011,"Balance of Cayuga County, New York",31-33,Manufacturing,2012,9,16,3,314,10492,175,341,5247,D,D,26441,D
E600000US3601311451,3601311451,"Busti town (balance), New York",31-33,Manufacturing,2012,0,7,3,g,D,D,D,D,D,D,D,D
E600000US3601312639,3601312639,"Carroll town, New York",31-33,Manufacturing,2012,1,4,1,26,830,13,26,234,D,D,D,D
E600000US3601314069,3601314069,"Chautauqua town, New York",31-33,Manufacturing,2012,1,5,1,117,D,D,D,D,D,D,D,D
E600000US3601321105,3601321105,"Dunkirk city, New York",31-33,Manufacturing,2012,2,18,9,1545,56154,1144,2459,35850,449412,628947,176074,9940
E600000US3601323998,3601323998,"Ellicott town, New York",31-33,Manufacturing,2012,0,38,19,2869,140663,1952,3763,80194,258503,616422,360821,18046
E600000US3601327419,3601327419,"Fredonia village, New York",31-33,Manufacturing,2012,0,6,2,e,18261,348,D,D,D,D,D,D
E600000US3601338264,3601338264,"Jamestown city, New York",31-33,Manufacturing,2012,3,62,19,1733,68372,1278,2468,39517,117620,251310,130931,5851
E600000US3601341069,3601341069,"Lakewood village, New York",31-33,Manufacturing,2012,0,5,2,166,D,D,D,D,D,D,D,D
E600000US3601359421,3601359421,"Portland town, New York",31-33,Manufacturing,2012,2,4,1,62,2680,45,74,1460,D,D,D,D
E600000US3601366916,3601366916,"Sheridan town, New York",31-33,Manufacturing,2012,0,6,1,93,4292,70,141,D,D,D,D,247
E600000US3601367411,3601367411,"Silver Creek village, New York",31-33,Manufacturing,2012,0,5,3,461,15707,D,736,D,D,79701,D,D
E600000US3601379939,3601379939,"Westfield village, New York",31-33,Manufacturing,2012,1,8,5,269,15392,192,384,10115,101221,D,46547,2622
E600000US3601398013,3601398013,"Balance of Chautauqua County, New York",31-33,Manufacturing,2012,0,25,4,538,29684,387,738,20326,D,D,272548,21685
E600000US3601506475,3601506475,"Big Flats town, New York",31-33,Manufacturing,2012,3,14,6,1190,59127,808,1546,34925,62809,D,131966,D
E600000US3601524229,3601524229,"Elmira city, New York",31-33,Manufacturing,2012,0,29,12,1823,86918,1331,2598,53923,165848,385576,218024,13839
E600000US3601524240,3601524240,"Elmira town (balance), New York",31-33,Manufacturing,2012,0,4,4,495,26670,407,767,20827,47743,D,78889,D
E600000US3601524251,3601524251,"Elmira Heights village, New York",31-33,Manufacturing,2012,0,5,3,560,31363,270,659,12815,42505,D,87576,4897
E600000US3601535694,3601535694,"Horseheads village, New York",31-33,Manufacturing,2012,0,10,4,772,42569,573,1096,27990,96413,204016,110722,D
E600000US3601535705,3601535705,"Horseheads town (balance), New York",31-33,Manufacturing,2012,2,9,4,197,8824,153,249,4987,12126,28836,17025,D
E600000US3601569617,3601569617,"Southport town, New York",31-33,Manufacturing,2012,0,6,3,142,5483,118,252,3099,D,D,D,363
E600000US3601598015,3601598015,"Balance of Chemung County, New York",31-33,Manufacturing,2012,0,3,1,b,D,D,36,D,D,D,4767,289
E600000US3601700353,3601700353,"Afton town, New York",31-33,Manufacturing,2012,4,3,2,b,D,D,D,D,D,D,D,D
E600000US3601704044,3601704044,"Bainbridge town, New York",31-33,Manufacturing,2012,3,6,2,78,3690,63,D,2674,1595,9099,7436,D
E600000US3601730422,3601730422,"Greene town, New York",31-33,Manufacturing,2012,0,11,2,925,33791,564,1017,D,D,D,D,8414
E600000US3601749957,3601749957,"New Berlin town, New York",31-33,Manufacturing,2012,0,3,1,c,D,D,D,D,D,D,D,D
E600000US3601753979,3601753979,"Norwich city, New York",31-33,Manufacturing,2012,3,9,2,202,9086,112,D,4089,9379,D,19476,D
E600000US3601753990,3601753990,"Norwich town, New York",31-33,Manufacturing,2012,1,9,6,1557,90573,941,1847,36141,531661,D,550466,115285
E600000US3601755959,3601755959,"Oxford town, New York",31-33,Manufacturing,2012,2,7,0,42,1683,25,45,822,1873,4614,2726,D
E600000US3601766894,3601766894,"Sherburne town, New York",31-33,Manufacturing,2012,6,13,6,244,9825,170,318,5656,40230,68886,29048,D
E600000US3601798017,3601798017,"Balance of Chenango County, New York",31-33,Manufacturing,2012,3,13,3,165,5759,130,257,3415,16277,33181,16957,D
E600000US3601905485,3601905485,"Beekmantown town, New York",31-33,Manufacturing,2012,5,3,0,31,D,26,D,D,D,D,D,D
E600000US3601913750,3601913750,"Champlain town, New York",31-33,Manufacturing,2012,9,15,4,554,32373,359,633,23972,D,D,D,D
E600000US3601958574,3601958574,"Plattsburgh city, New York",31-33,Manufacturing,2012,1,27,14,1555,61088,1308,2466,45762,176006,423505,241168,D
E600000US3601958585,3601958585,"Plattsburgh town, New York",31-33,Manufacturing,2012,0,23,9,996,43218,733,1356,23963,218571,D,175951,5293
E600000US3602114014,3602114014,"Chatham town, New York",31-33,Manufacturing,2012,0,8,1,113,5598,91,D,3303,D,D,D,D
E600000US3602116045,3602116045,"Claverack town, New York",31-33,Manufacturing,2012,0,5,2,130,4564,D,D,D,D,D,D,D
E600000US3602128871,3602128871,"Ghent town, New York",31-33,Manufacturing,2012,2,7,1,58,2239,40,74,1652,3881,9729,5858,D
E600000US3602130565,3602130565,"Greenport town, New York",31-33,Manufacturing,2012,0,6,2,121,7675,70,125,2965,17932,D,15049,D
E600000US3602135969,3602135969,"Hudson city, New York",31-33,Manufacturing,2012,0,20,6,471,14367,356,710,8462,128349,240263,113359,4031
E600000US3602139573,3602139573,"Kinderhook town, New York",31-33,Manufacturing,2012,9,4,0,a,D,5,D,274,977,2559,1582,62
E600000US3602142917,3602142917,"Livingston town, New York",31-33,Manufacturing,2012,4,5,1,54,2849,44,78,1469,10354,D,5753,D
E600000US3602198021,3602198021,"Balance of Columbia County, New York",31-33,Manufacturing,2012,3,16,3,287,12983,218,438,8408,45470,D,49185,D
E600000US3602318388,3602318388,"Cortland city, New York",31-33,Manufacturing,2012,1,28,10,981,46663,740,1138,27154,105109,280545,175255,D
E600000US3602318421,3602318421,"Cortlandville town (balance), New York",31-33,Manufacturing,2012,1,20,13,1554,79054,847,1805,37523,147434,337586,191735,D
E600000US3602335276,3602335276,"Homer village, New York",31-33,Manufacturing,2012,0,7,1,c,D,D,250,D,D,D,D,D
E600000US3602398023,3602398023,"Balance of Cortland County, New York",31-33,Manufacturing,2012,0,10,5,479,13755,418,604,10361,D,D,D,D
E600000US3602520126,3602520126,"Delhi village, New York",31-33,Manufacturing,2012,9,3,1,c,D,D,D,D,D,D,D,D
E600000US3602531951,3602531951,"Hancock town, New York",31-33,Manufacturing,2012,4,6,2,115,D,84,155,2338,11774,22956,10561,576
E600000US3602567334,3602567334,"Sidney village, New York",31-33,Manufacturing,2012,4,6,5,2058,118927,1348,3147,D,147574,D,D,D
E600000US3602578036,3602578036,"Walton village, New York",31-33,Manufacturing,2012,0,3,2,209,8693,D,D,D,D,D,8052,D
E600000US3602598025,3602598025,"Balance of Delaware County, New York",31-33,Manufacturing,2012,1,15,8,1013,50609,732,1522,27687,250954,678182,437559,D
E600000US3602701693,3602701693,"Amenia town, New York",31-33,Manufacturing,2012,0,4,2,c,D,D,D,D,D,D,D,D
E600000US3602705100,3602705100,"Beacon city, New York",31-33,Manufacturing,2012,2,18,3,255,10926,176,394,5936,30660,D,32135,D
E600000US3602720819,3602720819,"Dover town, New York",31-33,Manufacturing,2012,1,8,3,275,11343,171,375,D,D,D,D,D
E600000US3602721996,3602721996,"East Fishkill town, New York",31-33,Manufacturing,2012,0,18,6,4081,D,D,3713,86180,232421,D,739195,D
E600000US3602725978,3602725978,"Fishkill town (balance), New York",31-33,Manufacturing,2012,0,5,1,48,D,D,39,D,D,D,D,D
E600000US3602737209,3602737209,"Hyde Park town, New York",31-33,Manufacturing,2012,9,10,1,66,2653,49,92,1729,4920,D,5991,D
E600000US3602740299,3602740299,"La Grange town, New York",31-33,Manufacturing,2012,3,16,3,167,9455,112,217,4487,11322,28887,17492,D
E600000US3602751891,3602751891,"North East town, New York",31-33,Manufacturing,2012,9,5,1,83,4168,60,D,D,D,D,D,D
E600000US3602756825,3602756825,"Pawling town, New York",31-33,Manufacturing,2012,0,11,1,60,3427,26,50,756,6455,D,19540,D
E600000US3602758695,3602758695,"Pleasant Valley town, New York",31-33,Manufacturing,2012,5,7,1,78,D,48,95,1701,D,D,D,D
E600000US3602759641,3602759641,"Poughkeepsie city, New York",31-33,Manufacturing,2012,0,27,10,2474,238778,668,1336,D,D,D,D,D
E600000US3602759652,3602759652,"Poughkeepsie town (balance), New York",31-33,Manufacturing,2012,6,26,5,297,12112,218,D,6426,27160,51683,24832,D
E600000US3602760905,3602760905,"Red Hook town, New York",31-33,Manufacturing,2012,9,6,0,15,528,9,14,348,D,D,915,D
E600000US3602761357,3602761357,"Rhinebeck town (balance), New York",31-33,Manufacturing,2012,1,9,1,69,3961,53,D,2191,3167,D,6532,D
E600000US3602770662,3602770662,"Stanford town, New York",31-33,Manufacturing,2012,0,5,1,64,D,50,D,D,2633,D,D,D
E600000US3602778157,3602778157,"Wappinger town (balance), New York",31-33,Manufacturing,2012,0,7,2,287,16343,125,D,5336,D,D,D,D
E600000US3602778168,3602778168,"Wappingers Falls village, New York",31-33,Manufacturing,2012,8,5,0,18,766,11,D,D,D,D,D,D
E600000US3602900441,3602900441,"Akron village, New York",31-33,Manufacturing,2012,0,8,6,1128,44142,753,1387,22951,141088,263312,128171,4500
E600000US3602901099,3602901099,"Alden town (balance), New York",31-33,Manufacturing,2012,0,12,3,175,9206,114,223,4906,D,D,D,886
E600000US3602902000,3602902000,"Amherst town (balance), New York",31-33,Manufacturing,2012,1,70,24,2364,134047,1304,2615,47909,283421,661577,372582,10226
E600000US3602903199,3602903199,"Aurora town (balance), New York",31-33,Manufacturing,2012,0,10,2,h,D,D,D,D,D,D,D,D
E600000US3602906849,3602906849,"Blasdell village, New York",31-33,Manufacturing,2012,0,9,2,152,5362,121,224,3844,6593,14484,8673,766
E600000US3602907454,3602907454,"Boston town, New York",31-33,Manufacturing,2012,1,6,0,28,D,D,25,D,3077,D,1871,90
E600000US3602911000,3602911000,"Buffalo city, New York",31-33,Manufacturing,2012,2,321,109,11225,600244,8008,16087,377550,2921210,5260550,2352675,300394
E600000US3602915011,3602915011,"Cheektowaga town (balance), New York",31-33,Manufacturing,2012,2,83,25,3607,193805,2541,5253,116503,599558,1221057,623857,24010
E600000US3602915825,3602915825,"Clarence town, New York",31-33,Manufacturing,2012,8,35,9,1595,88388,1077,1992,42981,221180,477695,254696,D
E600000US3602916870,3602916870,"Colden town, New York",31-33,Manufacturing,2012,2,5,0,22,935,D,29,D,697,2853,2160,49
E600000US3602917585,3602917585,"Concord town (balance), New York",31-33,Manufacturing,2012,2,5,2,72,2839,D,D,D,5625,12254,6713,D
E600000US3602920313,3602920313,"Depew village, New York",31-33,Manufacturing,2012,2,22,8,1634,75482,1177,2480,48225,128458,346231,222193,D
E600000US3602921589,3602921589,"East Aurora village, New York",31-33,Manufacturing,2012,0,6,1,e,D,D,D,D,D,D,D,D
E600000US3602923415,3602923415,"Eden town, New York",31-33,Manufacturing,2012,7,9,0,40,1294,D,40,D,3236,6679,3444,291
E600000US3602924130,3602924130,"Elma town, New York",31-33,Manufacturing,2012,0,11,3,759,38340,604,1204,24506,D,164041,D,D
E600000US3602924801,3602924801,"Evans town, New York",31-33,Manufacturing,2012,2,7,3,542,19832,429,729,13298,33041,118841,85555,845
E600000US3602929828,3602929828,"Grand Island town, New York",31-33,Manufacturing,2012,3,17,7,1491,79512,860,1373,36678,201291,743250,532305,D
E600000US3602931643,3602931643,"Hamburg village, New York",31-33,Manufacturing,2012,1,15,5,219,9310,161,327,6270,14402,39357,25898,2726
E600000US3602931654,3602931654,"Hamburg town (balance), New York",31-33,Manufacturing,2012,5,28,11,1247,90165,1016,1885,69394,513359,D,176402,21347
E600000US3602935122,3602935122,"Holland town, New York",31-33,Manufacturing,2012,4,7,2,122,4978,96,187,3438,13207,24928,10967,181
E600000US3602939232,3602939232,"Kenmore village, New York",31-33,Manufacturing,2012,0,10,2,75,3474,51,108,D,4791,12454,7698,D
E600000US3602940189,3602940189,"Lackawanna city, New York",31-33,Manufacturing,2012,5,23,5,312,13806,224,479,8768,29185,60341,31007,1624
E600000US3602941135,3602941135,"Lancaster village, New York",31-33,Manufacturing,2012,5,26,10,992,52629,617,1211,21093,163064,284842,122413,5353
E600000US3602941146,3602941146,"Lancaster town (balance), New York",31-33,Manufacturing,2012,1,33,14,1094,58140,685,1373,27246,153538,291084,138598,6215
E600000US3602950716,3602950716,"Newstead town (balance), New York",31-33,Manufacturing,2012,1,10,5,292,21227,207,434,12583,31097,D,75282,2767
E600000US3602951803,3602951803,"North Collins town, New York",31-33,Manufacturing,2012,0,5,3,157,6690,109,132,4019,13076,D,24414,D
